109.915,-5.294742643399419,4
-627.1863039203583,-120.3382809242463,5.75
-602.9109726092777,-128.4300580279399,5.75
-577.4796731405265,-133.0539306586219,5.75
-394.8367042285862,-148.0815167083385,5.75
-364.781532129153,-153.8613574966911,5.75
-578.635641298197,-102.9987585591887,5.75
-430.671717116372,-145.7695803929975,5.75
-377.4971818635286,-146.925548550668,5.75
-354.3778187101184,-156.1732938120321,5.75
-419.1120355396669,-141.1457077623155,5.75
-411.0202584359734,-142.301675919986,5.75
-423.7359081703489,-135.3658669739629,5.75
-459.5709210581347,-124.9621535549283,5.75
-451.4791439544411,-143.4576440776565,5.75
-443.3873668507475,-134.2098988162924,5.75
-693.0764889075774,-98.37488592850663,5.75
-601.7550044516072,-106.4666630322002,5.75
-539.3327239373998,-114.5584401358938,5.75
-509.2775518379665,-138.8337714469745,5.75
-673.4250302271787,-97.21891777083613,5.75
-585.5714502442201,-122.6502172395873,5.75
-532.3969149913767,-135.3658669739629,5.75
-498.8738384189319,-120.3382809242463,5.75
-727.7555336376926,-87.97117250947206,5.75
-622.5624312896764,-111.0905356628822,5.75
-550.8924055141049,-127.2740898702694,5.75
-748.5629604757618,-85.65923619413103,5.75
-782.0860370482066,-84.50326803646054,5.75
-642.213889970075,-106.4666630322002,5.75
-561.2961189331394,-112.2465038205527,5.75
-518.5252970993306,-121.4942490819168,5.75
-494.2499657882499,-146.925548550668,5.75
-483.8462523692153,-128.4300580279399,5.75
-471.1306026348398,-153.8613574966911,5.75
-660.7093804928031,-118.0263446089053,5.75
-639.901953654734,-99.53085408617716,5.75
-587.1678823546454,-266.0193252203474,6.75
-695.8288891756731,-245.2118983822783,6.75
-782.5265010009613,-224.4044715442091,6.75
-724.7280931174358,-240.5880257515962,6.75
-762.8750423205627,-232.4962486479027,6.75
-742.0676154824935,-240.5880257515962,6.75
-646.1222583958413,-255.6156118013129,6.75
-487.7546207949816,-278.734974954723,6.75
-678.4893668106155,-253.3036754859718,6.75
-523.5896336827674,-274.111102324041,6.75
-560.5806147282236,-267.175293378018,6.75
-628.7827360307837,-260.2394844319949,6.75
-411.3625711143035,-362.2167236738388,10
-386.4822517302403,-368.188000326014,10
-371.0564537121211,-376.6473089165955,10
-240.300897859004,-89.76609044634483,5
-240.300897859004,-47.37739816238529,5
-242.1438844800458,-67.6502509938442,5
-252.9805019630936,-161.0436039972686,5
-237.5547039449744,-184.4311042182879,5
-237.0570975572931,-170.9957317508938,5
-232.5786400681617,-151.0914762436433,5
-221.1336931514927,-173.9813700769814,5
-188.5368744431243,56.49567866247786,3
-245.7616090264697,71.42387029291578,3
-203.4650660735622,66.94541280378441,3
-266.6610773090828,69.93105112987199,3
-220.8812896424065,70.92626390523452,3
-281.0916625518394,60.47652976392797,3
-97.95812839963804,-39.12947198302493,4
-95.50081290491575,-23.15692126733003,4
-84.44289317866543,-47.73007621455295,4
-86.90020867338772,-31.14319662517748,4
-91.81483966283231,-52.03037833031696,4
-93.04349741019345,-47.73007621455295,4
-117.0023234837358,-36.67215648830263,4
-107.7873903785272,-48.95873396191409,4
-109.0160481258884,-34.82916986726092,4
-124.3742699679027,-47.73007621455295,4
-96.72947065227689,-52.03037833031696,4
-113.9306791153329,-50.18739170927524,4
-126.2172565889444,-28.68588113045519,4
-118.8453101047775,-21.31393464628831,4
-107.1730615048466,-22.54259239364946,4
-433.5925461369821,121.0391701753204,3
-356.5280022922815,93.92386771144423,3
-323.7042150991683,86.78826179989788,3
-397.9145165792504,122.4662913576296,3
-346.5381540161167,73.94417115911445,3
-403.6230013084874,103.9137159876091,3
-373.6534564799928,106.7679583522277,3
-325.1313362814776,51.11023224216611,3
-311.941206867719,-601.9582709611573,25
-262.2345760878872,-601.9582709611573,25
-228.7114995154424,-603.1142391188278,25
-183.6287413662926,-607.7381117495098,25
-146.6377603208363,-611.2060162225213,25
-84.21547980662886,-611.2060162225213,25
-29.88497639611497,-612.3619843801918,25
11.72987728002333,-613.5179525378624,25
60.28053990218466,-613.5179525378624,25
150.4460562004844,-614.6739206955328,25
175.8773556692355,-614.6739206955328,25
107.6752343666755,-620.4537614838854,25
-370.895582908915,-626.2336022722379,25
-331.5926655481176,-626.2336022722379,25
-283.0420029259563,-627.3895704299084,25
-236.803276619136,-626.2336022722379,25
-181.3168050509516,-626.2336022722379,25
-139.7019513748133,-626.2336022722379,25
-94.61919322566344,-628.5455385875789,25
-55.31627586486614,-628.5455385875789,25
-3.29770876969328,-625.0776341145675,25
123.0051739077875,-585.5286389508805,25
240.9139259901794,-579.7487981625279,25
255.941512039896,-580.9047663201985,25
269.8131299319421,-578.5928300048574,25
290.6205567700112,-577.436861847187,25
237.4460215171679,-597.0883205275856,25
257.0974801975665,-597.0883205275856,25
276.7489388779651,-594.7763842122446,25
285.9966841393292,-595.9323523699151,25
231.6661807288153,-619.0517155233252,25
247.8497349362024,-619.0517155233252,25
255.941512039896,-619.0517155233252,25
282.5287796663177,-616.7397792079843,25
-540.6807779136334,-601.0198076028098,25
-499.7255196682619,-601.7782383110575,25
-448.9106622156713,-600.2613768945622,25
-414.0228496362807,-602.5366690193051,25
-720.4288557683195,-629.8401745162195,25
-693.8837809796528,-627.5648823914765,25
-665.0634140662431,-629.0817438079719,25
-606.6642495311763,-631.3570359327147,25
-549.0235157043572,-629.0817438079719,25
-508.8266881672333,-631.3570359327147,25
-440.5679244249474,-629.8401745162195,25
-407.1969732620522,-629.8401745162195,25
-467.1129992136142,-630.5986052244671,25
-573.2932983682811,-630.5986052244671,25
-643.8273542353098,-632.1154666409623,25
-385.9231689586316,-585.7747167537701,25
-339.6844426518112,-583.462780438429,25
-296.9136208180024,-578.8389078077471,25
-259.9226397725461,-583.462780438429,25
-224.0876268847604,-583.462780438429,25
-185.9406776816336,-585.7747167537701,25
-142.0138876901543,-585.7747167537701,25
-105.022906644698,-588.0866530691111,25
-59.94014849554817,-589.2426212267816,25
-31.04094455378547,-586.9306849114406,25
12.88584543769385,-586.9306849114406,25
53.34473095616164,-590.3985893844522,25
89.17974384394739,-592.7105256997932,25
149.2900880428138,-590.3985893844522,25
194.3728461919637,-584.6187485960996,25
-388.2351052739726,-605.4261754341687,25
-340.8404108094817,-603.1142391188278,25
-572.5348676600335,-601.7782383110575,25
-643.8273542353098,-597.9860847698194,25
-596.0462196157097,-600.2613768945622,25
-810.9234132668256,-577.9160328940742,25
-776.035600687435,-577.1576021858266,25
-813.1987053915685,-593.8430777672743,25
