-2258.68532990454	-43.96739651070294	3
-2184.942774528862	-51.16179215711054	3
-2109.401620241582	-56.55758889191623	3
-2046.450658335516	-63.75198453832383	3
-1990.694092075857	-103.3211605935657	3
-1936.7361247278	-124.9043475327885	3
-1857.597772617316	-128.5015453559923	3
-1785.65381615324	-135.6959410023999	3
-1715.508458600766	-135.6959410023999	3
-1630.974309755477	-137.4945399140018	3
-1550.037358733391	-133.897342090798	3
-1492.48219356213	-114.1127540631771	3
-1433.128429479268	-79.93937474274094	3
-1366.580269749997	-63.75198453832383	3
-1300.032110020727	-83.53657256594477	3
-1249.671340495874	-115.911352974779	3
-1183.123180766603	-153.6819301184189	3
-1109.380625390925	-137.4945399140018	3
-1032.040872192044	-124.9043475327885	3
-1032.040872192044	-124.9043475327885	3
-931.3193331423369	-126.7029464443904	3
-931.3193331423369	-126.7029464443904	3
-850.3823821202512	-115.911352974779	3
-792.8272169489904	-85.33517147754668	3
-731.6748539545259	-58.35618780351814	3
-674.1196887832649	-40.37019868749911	3
-645.3421061976345	-11.59261610186871	3
-623.7589192584118	31.57375777657694	3
-600.3771334075869	65.74713709701308	3
-2167.886408725792	369.9112698253395	20
-2166.059403955558	434.1936552809586	25
-2169.527308428569	413.3862284428894	25
-2174.151181059251	394.8907379201611	25
-2113.928441377735	368.1126709137376	20
-2112.101436607501	432.3950563693567	25
-2115.569341080512	411.5876295312875	25
-2120.193213711194	393.0921390085592	25
-2065.366270764483	368.1126709137376	20
-2063.539265994249	432.3950563693567	25
-2067.007170467261	411.5876295312875	25
-2071.631043097942	393.0921390085592	25
-2007.811105593222	368.1126709137376	20
-2005.984100822988	432.3950563693567	25
-2009.452005296	411.5876295312875	25
-2014.075877926682	393.0921390085592	25
-1957.450336068369	368.1126709137376	20
-1955.623331298135	432.3950563693567	25
-1959.091235771146	411.5876295312875	25
-1963.715108401828	393.0921390085592	25
-1905.290967631914	362.7168741789319	20
-1903.46396286168	426.999259634551	25
-1906.931867334691	406.1918327964818	25
-1911.555739965373	387.6963422737535	25
-1836.944208991041	362.7168741789319	20
-1835.117204220807	426.999259634551	25
-1838.585108693819	406.1918327964818	25
-1843.208981324501	387.6963422737535	25
-1772.194648173373	362.7168741789319	20
-1770.367643403139	426.999259634551	25
-1773.835547876151	406.1918327964818	25
-1778.459420506832	387.6963422737535	25
-1720.035279736918	360.91827526733	20
-1718.208274966684	425.2006607229491	25
-1721.676179439695	404.3932338848799	25
-1726.300052070377	385.8977433621516	25
-1666.077312388861	360.91827526733	20
-1664.250307618627	425.2006607229491	25
-1667.718212091638	404.3932338848799	25
-1672.34208472232	385.8977433621516	25
-1597.730553747988	362.7168741789319	20
-1595.903548977754	426.999259634551	25
-1599.371453450766	406.1918327964818	25
-1603.995326081448	387.6963422737535	25
-1597.730553747988	362.7168741789319	20
-1595.903548977754	426.999259634551	25
-1599.371453450766	406.1918327964818	25
-1603.995326081448	387.6963422737535	25
-1536.578190753524	362.7168741789319	20
-1534.75118598329	426.999259634551	25
-1538.219090456301	406.1918327964818	25
-1542.842963086983	387.6963422737535	25
-1462.835635377846	362.7168741789319	20
-1461.008630607612	426.999259634551	25
-1464.476535080623	406.1918327964818	25
-1469.100407711305	387.6963422737535	25
-1338.732310477315	362.7168741789319	20
-1336.905305707081	426.999259634551	25
-1340.373210180092	406.1918327964818	25
-1344.997082810774	387.6963422737535	25
-1399.88467347178	362.7168741789319	20
